wkt_geom	osm_id	code	fclass	name	ref	oneway	maxspeed	layer	bridge	tunnel	path
LineString (114.09460470000000498 22.63659589999999966, 114.09432540000000245 22.63714219999999955, 114.09417039999999588 22.63741429999999966, 114.09401900000000296 22.63766109999999898, 114.09386720000000537 22.63787710000000075, 114.09370730000000549 22.63807909999999879, 114.09353430000000174 22.63829210000000103, 114.0933339999999987 22.63850259999999892, 114.09310139999999478 22.63872040000000041, 114.09286939999999788 22.63891890000000018, 114.09265240000000574 22.63909220000000033, 114.09211419999999748 22.63947930000000142, 114.09171990000000108 22.63976080000000124, 114.09143960000000106 22.63995260000000087, 114.0912648000000047 22.6400541000000004, 114.09107980000000282 22.64015859999999947, 114.09087300000000198 22.64025930000000031, 114.09064360000000704 22.64035189999999886, 114.09044009999999503 22.6404184000000015, 114.09028329999999585 22.64046490000000134, 114.09012740000000008 22.64049860000000081, 114.08996050000000366 22.64052420000000154, 114.08980300000000341 22.64053480000000107, 114.0896254999999968 22.64053510000000102, 114.08946249999999623 22.64052900000000079, 114.08928600000000131 22.64051189999999991, 114.08909330000000182 22.64048680000000147, 114.08887099999999748 22.6404424000000013, 114.08865389999999707 22.6403825999999988, 114.08847959999999944 22.64032440000000079, 114.08829950000000508 22.64026240000000101, 114.08801029999999344 22.64014110000000102, 114.08755770000000496 22.63995010000000008, 114.08709629999999891 22.63978870000000043, 114.08689040000000148 22.63972890000000149, 114.08669390000000021 22.63968600000000109, 114.08648839999999325 22.63965740000000082, 114.08629380000000708 22.63964029999999994, 114.08605939999999634 22.63963229999999882, 114.08599669999999549 22.6396361000000006, 114.08584820000000093 22.63964500000000157, 114.08560160000000394 22.63967720000000128, 114.08535089999999457 22.63972150000000028, 114.08513109999999813 22.63977679999999992, 114.08495220000000359 22.63984549999999984, 114.08475679999999386 22.63993389999999906, 114.08455600000000629 22.64003549999999976, 114.08435389999999643 22.64014720000000125, 114.08410250000000019 22.64029409999999842, 114.08346640000000605 22.64070189999999982, 114.08233389999999474 22.64142520000000047, 114.07980499999999324 22.64303779999999833, 114.07813319999999635 22.64411490000000171, 114.07721349999999916 22.64469689999999957)	66295712	5113	primary	吉华路	X252	F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (114.10180929999999933 22.62662410000000079, 114.10226910000000089 22.62623430000000013, 114.1026695999999987 22.62595350000000138, 114.10335390000000189 22.62544859999999858, 114.10388890000000117 22.62508980000000136, 114.10414760000000456 22.62491629999999887, 114.10725929999999551 22.62285669999999982, 114.10810680000000161 22.62235159999999823, 114.10866819999999677 22.62207550000000111, 114.10923710000000142 22.62187199999999976, 114.10976069999999538 22.62174189999999996, 114.11026449999999954 22.62165530000000047, 114.11084329999999909 22.62160009999999843)	51794989	5113	primary	布龙路	S360	F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (114.10135569999999916 22.62702200000000019, 114.10180929999999933 22.62662410000000079)	51794990	5113	primary		S360	F	0	1	T	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (114.15894559999999558 22.6094873000000014, 114.1590422000000018 22.60996280000000169)	51191883	5113	primary	丹沙路		F	0	1	T	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (114.15884909999999763 22.60944770000000048, 114.15880620000000079 22.60933879999999974, 114.1587662000000023 22.60919399999999868, 114.15875450000000058 22.60909129999999934)	51191885	5113	primary	丹沙路		F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (114.12318890000000238 22.55560480000000112, 114.12366670000000113 22.55506850000000085, 114.12415749999999548 22.5545125000000013, 114.12488960000000304 22.55372029999999839, 114.12552139999999667 22.55296510000000154, 114.12563120000000083 22.55284650000000113, 114.12567300000000614 22.55278859999999952)	45664294	5113	primary	文锦中路		F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (114.00620859999999368 22.54895390000000077, 114.00592880000000662 22.54869550000000089, 114.00519049999999766 22.54798729999999907, 114.00505010000000539 22.54786119999999983, 114.00480340000000012 22.54767299999999963, 114.00452439999999399 22.54750449999999873, 114.00421330000000353 22.54732620000000054, 114.00389140000000054 22.54716760000000164, 114.0035691000000071 22.54703659999999843, 114.00316549999999438 22.54692070000000115, 114.00285920000000317 22.5468572000000016, 114.00269889999999862 22.54683449999999922, 114.00206710000000498 22.54674229999999824, 113.99976220000000637 22.54650889999999919, 113.99874180000000479 22.54639990000000083, 113.99820510000000695 22.54633529999999908, 113.99776529999999752 22.54625599999999963, 113.99735760000000084 22.54612720000000081, 113.99535129999999583 22.54534440000000117, 113.99250670000000696 22.54423590000000033, 113.99214580000000296 22.54410060000000016, 113.99192879999999661 22.5440189999999987, 113.9917142000000041 22.54394720000000163, 113.99150419999999428 22.54388919999999885, 113.99143320000000301 22.54387399999999886, 113.99138030000000299 22.5438679999999998, 113.99129130000000032 22.54386360000000167, 113.99114649999999926 22.54386780000000101, 113.99071189999999376 22.5439001999999995, 113.98975049999999953 22.54399520000000123, 113.98838000000000648 22.54415429999999887, 113.98810600000000193 22.54420410000000174, 113.98784779999999728 22.54427370000000153, 113.98765450000000499 22.54433879999999846, 113.98742310000000089 22.54444189999999892, 113.9871866999999952 22.54457820000000012, 113.98697599999999852 22.54471420000000137, 113.9866123999999985 22.54500330000000119, 113.98608389999999702 22.54546399999999906, 113.98565999999999576 22.54581749999999829, 113.98404290000000572 22.54717330000000075, 113.9825885999999997 22.54843639999999994, 113.98193559999999991 22.54889749999999893, 113.98117080000000101 22.54941940000000145, 113.98048459999999693 22.5498308999999999, 113.9799258999999978 22.55014389999999835, 113.97984470000000101 22.55019030000000058, 113.97938240000000576 22.55043300000000173, 113.9778316000000018 22.55124719999999883, 113.97705949999999575 22.55174309999999949, 113.97673450000000628 22.55195180000000121, 113.97585680000000252 22.55269059999999826, 113.97574810000000411 22.55278219999999934, 113.97442859999999598 22.55394490000000118, 113.97322330000000079 22.55496839999999992, 113.97318789999999922 22.55499760000000009, 113.97292469999999298 22.55523319999999998, 113.97141310000000658 22.55652930000000111)	45730641	5113	primary	侨香路		F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (114.0989926999999966 22.56945340000000044, 114.09905709999999601 22.56891849999999877, 114.09907809999999984 22.5686922999999986, 114.09908919999999455 22.56857169999999968, 114.09914290000000392 22.56804659999999885, 114.09914609999999868 22.56720869999999834, 114.09914750000000083 22.56662160000000128, 114.09914899999999705 22.56601459999999904, 114.09916230000000326 22.56472619999999907, 114.09916300000000433 22.56464689999999962, 114.09920529999999417 22.56348309999999913, 114.0992238000000043 22.56156580000000034, 114.09922459999999944 22.56148449999999883, 114.09924010000000294 22.55986710000000173, 114.09924719999999354 22.55908930000000012, 114.09925169999999639 22.55860420000000133, 114.09925590000000284 22.55847520000000017, 114.09926550000000134 22.55800440000000151, 114.0992940999999945 22.5566108000000014, 114.09932399999999575 22.55510359999999892, 114.09934900000000368 22.55361710000000031, 114.09937909999999306 22.55195549999999827, 114.09936879999999348 22.55186039999999892, 114.09942949999999939 22.54934760000000082, 114.09943499999999972 22.54907019999999918, 114.09945349999999564 22.548131699999999, 114.09946589999999844 22.54750029999999938, 114.0994843000000003 22.54627340000000046, 114.09951820000000566 22.54425930000000022, 114.0995218000000051 22.54359979999999908, 114.09952049999999701 22.54343310000000145, 114.09952669999999841 22.54286769999999862, 114.09954559999999901 22.54232209999999981, 114.09954969999999719 22.5411691999999988)	45569592	5113	primary	红岭北路		F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (114.0989416000000034 22.57073159999999845, 114.0989926999999966 22.56945340000000044)	45569593	5113	primary	红岭北路		F	0	1	T	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (114.08735699999999724 22.56524699999999939, 114.08757719999999836 22.56483820000000051, 114.08813179999999932 22.563764299999999, 114.08831539999999904 22.56340360000000089, 114.08890540000000158 22.56229370000000145, 114.08901679999999601 22.56208519999999851, 114.08960919999999817 22.56097640000000126, 114.08964840000000152 22.5608992999999991, 114.09059200000000089 22.55904389999999893, 114.09077650000000403 22.5587017000000003, 114.09086639999999591 22.55848800000000054)	45569136	5113	primary	上步北路		F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (114.09917620000000227 22.56946340000000006, 114.09910589999999786 22.57072129999999888)	45569591	5113	primary	红岭北路		F	0	1	T	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (114.08668539999999325 22.56659409999999966, 114.08735699999999724 22.56524699999999939)	45569129	5113	primary			F	0	1	T	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (114.08753430000000151 22.56532169999999837, 114.08669399999999428 22.5673212999999997, 114.08653470000000141 22.56771170000000026, 114.08633129999999767 22.56808630000000093)	45569133	5113	primary	上步北路		F	0	2	T	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (114.09452620000000422 22.63655029999999968, 114.09466419999999687 22.63630099999999956, 114.09586450000000468 22.63391550000000052, 114.09629769999999382 22.63307139999999862, 114.09650539999999808 22.6326666000000003, 114.09680740000000299 22.63207829999999987, 114.09683950000000152 22.63198919999999958, 114.09683950000000152 22.6319100000000013, 114.09677849999999921 22.63178990000000113, 114.09651770000000681 22.63127619999999851, 114.09647479999999575 22.63116730000000132, 114.09646399999999744 22.63105829999999941, 114.09649620000000425 22.63099890000000158, 114.09656060000000366 22.63093950000000021, 114.0966892999999942 22.63087020000000038, 114.09715070000000026 22.6307216000000011, 114.09768200000000604 22.63054699999999997, 114.09786440000000596 22.63045789999999968, 114.098236600000007 22.63021499999999975)	46828123	5113	primary	吉华路	X252	F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (114.15885830000000567 22.60911919999999853, 114.1587662000000023 22.60919399999999868, 114.15608400000000699 22.60912460000000124, 114.15526859999999942 22.6090453999999994, 114.15463560000000598 22.60888690000000167, 114.15398109999999576 22.60865910000000056, 114.15309070000000702 22.60828280000000134, 114.15251130000000046 22.60807480000000069, 114.15201779999999587 22.60795590000000033, 114.15151349999999297 22.60792620000000142, 114.1510200000000026 22.60795590000000033, 114.1504620999999986 22.60806489999999869, 114.15011259999999993 22.60818779999999961, 114.15001150000000507 22.6082232999999988, 114.14800250000000403 22.6091546000000001, 114.14751520000000085 22.60937919999999934, 114.14714379999999494 22.60951010000000139, 114.14677340000000072 22.60961400000000054, 114.1463872000000066 22.60971179999999947, 114.14600400000000491 22.60977090000000089, 114.14563320000000601 22.60981040000000064, 114.14531759999999849 22.60982309999999984, 114.14486929999999631 22.60980049999999864, 114.1440618000000029 22.60970869999999877, 114.13999800000000562 22.60921430000000143, 114.13936850000000334 22.60918410000000023, 114.13884430000000236 22.60918829999999957, 114.13824780000000203 22.60924620000000118, 114.13776599999999917 22.60932980000000114, 114.13454950000000565 22.61002900000000082, 114.13202809999999943 22.61060060000000149, 114.13091400000000419 22.61085960000000128, 114.13061020000000667 22.61093299999999928, 114.13029439999999681 22.61099899999999963, 114.12975910000000113 22.61116720000000058, 114.12915219999999294 22.61145919999999876, 114.12827969999999311 22.61197320000000133, 114.12737769999999671 22.61261700000000019, 114.12684819999999775 22.61293390000000159, 114.12624929999999779 22.61327239999999961, 114.12477239999999767 22.61413140000000155)	46828129	5113	primary	布沙路	S360	F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (114.06558730000000423 22.63018669999999943, 114.06570990000000165 22.63019710000000018, 114.0659404999999964 22.63021660000000068, 114.06611220000000628 22.63026610000000005, 114.06654129999999725 22.63031559999999942, 114.06706699999999444 22.63034529999999833, 114.06752840000000049 22.63036509999999879, 114.0677864000000028 22.63036509999999879, 114.06810769999999877 22.63036509999999879, 114.06873000000000218 22.63035520000000034, 114.06927720000000193 22.63033539999999988, 114.06954340000000059 22.63030729999999835, 114.07002819999999588 22.6302562000000016, 114.07081139999999664 22.63014730000000085, 114.07136930000000064 22.6300580999999994, 114.07183849999999836 22.62997299999999967, 114.07371000000000549 22.62963369999999941, 114.07481169999999793 22.62943389999999866, 114.08103599999999744 22.62830530000000095, 114.08166799999999341 22.62815660000000051, 114.08202070000000106 22.62807370000000162, 114.08218420000000037 22.62804630000000117, 114.08269930000000159 22.62795979999999929, 114.08312859999999489 22.62790800000000146, 114.08339660000000038 22.62787559999999942, 114.08405079999999998 22.62782310000000052, 114.08472969999999691 22.62788300000000064, 114.08528490000000488 22.62797959999999975, 114.08588009999999713 22.62813009999999991, 114.0864353000000051 22.62837770000000148, 114.0868485000000021 22.6285886000000005, 114.08736869999999897 22.62887040000000027, 114.08764499999999487 22.62906350000000089, 114.08788450000000125 22.62922920000000104, 114.0881145000000032 22.62938829999999868, 114.08848729999999705 22.62965069999999912, 114.08907999999999561 22.6299942999999999, 114.08945810000000165 22.63025920000000113, 114.08984990000000437 22.63053700000000035, 114.09024949999999876 22.63080190000000158, 114.09080190000000243 22.63117030000000085, 114.09118820000000483 22.63142530000000008, 114.09148589999999501 22.6315911000000014, 114.09174880000000485 22.63172979999999868, 114.09206810000000587 22.63184419999999974, 114.09251319999999907 22.631965000000001, 114.09292360000000599 22.63206149999999894, 114.09326690000000326 22.63210610000000145, 114.09362910000000113 22.63212640000000064, 114.09408779999999695 22.63210910000000098, 114.09458669999999358 22.63205710000000082, 114.09513370000000521 22.63194760000000016, 114.09564330000000609 22.63178920000000005, 114.09614290000000381 22.63157560000000146, 114.09637800000000141 22.6314750999999994)	46828104	5113	primary	布龙路	S360	F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (114.09793390000000102 22.63069189999999864, 114.09708480000000463 22.63181900000000013, 114.09696630000000539 22.63198810000000094, 114.09684749999999553 22.63219610000000159, 114.09639180000000636 22.63311260000000047, 114.0947690999999935 22.63630870000000073, 114.09460470000000498 22.63659589999999966)	46828122	5113	primary	吉华路	X252	F	0	0	F	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
LineString (114.12321310000000096 22.5557155999999992, 114.12271760000000143 22.55625470000000021, 114.12211859999999319 22.55690630000000141, 114.1219255999999973 22.55712259999999958, 114.12167510000000448 22.55738529999999997, 114.12149410000000671 22.55757850000000175, 114.12133579999999711 22.5577532000000005, 114.12119769999999619 22.55790059999999997, 114.12108030000000269 22.55801749999999828)	46111650	5113	primary	文锦中路		F	0	2	T	F	E:/GeohazardsKG/Typhoon_Shenzhen_KG/road_clip/fclass_primary.shp
